hour,day_of_week,weather,road_id,road_type,vehicle_count,is_weekend,congestion_level
17,Sunday,Stormy,R6,arterial,122,1,High
18,Thursday,Rainy,R7,highway,504,0,High
7,Sunday,Stormy,R1,local,27,1,Medium
15,Thursday,Foggy,R5,highway,272,0,Medium
18,Wednesday,Rainy,R5,arterial,203,0,High
7,Saturday,Clear,R8,arterial,84,1,Low
15,Saturday,Clear,R2,highway,197,1,Low
12,Tuesday,Clear,R2,highway,322,0,Medium
4,Thursday,Cloudy,R7,arterial,15,0,Low
0,Sunday,Stormy,R3,highway,59,1,Low
15,Wednesday,Rainy,R7,highway,173,0,Medium
7,Friday,Cloudy,R3,local,78,0,High
21,Wednesday,Rainy,R8,highway,234,0,Medium
14,Thursday,Stormy,R4,arterial,86,0,Medium
1,Sunday,Rainy,R1,local,4,1,Low
11,Tuesday,Clear,R1,local,32,0,Low
23,Wednesday,Cloudy,R6,highway,224,0,Medium
14,Tuesday,Foggy,R4,highway,301,0,Medium
19,Saturday,Cloudy,R7,arterial,57,1,Low
9,Tuesday,Cloudy,R7,highway,471,0,High
7,Saturday,Cloudy,R1,arterial,69,1,Low
15,Monday,Clear,R8,highway,174,0,Low
22,Sunday,Clear,R2,local,27,1,Low
7,Friday,Cloudy,R4,arterial,192,0,High
10,Sunday,Rainy,R6,highway,378,1,High
15,Saturday,Clear,R3,arterial,47,1,Low
6,Sunday,Stormy,R8,arterial,11,1,Low
17,Friday,Foggy,R8,arterial,197,0,High
23,Monday,Stormy,R7,local,34,0,Medium
14,Tuesday,Cloudy,R4,arterial,64,0,Low
18,Wednesday,Clear,R6,arterial,169,0,High
7,Wednesday,Rainy,R1,highway,498,0,High
23,Friday,Cloudy,R8,highway,267,0,Medium
17,Tuesday,Cloudy,R7,local,75,0,High
16,Thursday,Cloudy,R7,arterial,89,0,Medium
16,Monday,Rainy,R8,highway,321,0,High
20,Sunday,Stormy,R7,local,56,1,High
18,Saturday,Stormy,R4,arterial,73,1,Medium
0,Wednesday,Stormy,R5,highway,46,0,Low
15,Wednesday,Foggy,R5,arterial,88,0,Medium
14,Tuesday,Clear,R8,highway,127,0,Low
14,Monday,Rainy,R6,local,50,0,High
4,Friday,Clear,R6,local,13,0,Low
19,Monday,Stormy,R6,highway,497,0,High
8,Thursday,Foggy,R1,local,81,0,High
15,Sunday,Stormy,R3,highway,271,1,High
8,Sunday,Foggy,R3,local,37,1,Medium
6,Thursday,Foggy,R2,local,52,0,High
3,Friday,Clear,R4,arterial,20,0,Low
0,Sunday,Rainy,R4,highway,47,1,Low
14,Tuesday,Clear,R7,arterial,46,0,Low
15,Saturday,Clear,R7,highway,226,1,Medium
5,Wednesday,Rainy,R6,highway,49,0,Low
0,Tuesday,Cloudy,R1,highway,18,0,Low
22,Friday,Stormy,R5,highway,286,0,High
2,Friday,Foggy,R8,highway,40,0,Low
0,Friday,Rainy,R5,highway,28,0,Low
15,Tuesday,Rainy,R2,local,29,0,Medium
23,Friday,Rainy,R4,arterial,97,0,Medium
12,Friday,Stormy,R5,highway,495,0,High
11,Tuesday,Rainy,R5,arterial,67,0,Medium
9,Friday,Cloudy,R8,highway,501,0,High
1,Saturday,Stormy,R4,highway,23,1,Low
19,Friday,Cloudy,R5,highway,413,0,High
7,Friday,Clear,R2,local,78,0,High
12,Thursday,Rainy,R6,highway,442,0,High
23,Tuesday,Stormy,R8,highway,273,0,High
18,Friday,Clear,R2,highway,394,0,Medium
20,Saturday,Cloudy,R4,local,26,1,Low
14,Tuesday,Foggy,R2,local,50,0,High
4,Thursday,Cloudy,R6,highway,65,0,Low
3,Thursday,Clear,R7,highway,27,0,Low
17,Sunday,Cloudy,R1,local,21,1,Low
16,Monday,Clear,R8,highway,218,0,Low
10,Monday,Cloudy,R3,local,33,0,Medium
6,Wednesday,Rainy,R5,highway,208,0,Medium
6,Saturday,Rainy,R3,highway,47,1,Low
9,Wednesday,Rainy,R4,arterial,198,0,High
18,Thursday,Stormy,R3,highway,497,0,High
5,Tuesday,Foggy,R4,arterial,25,0,Low
0,Saturday,Foggy,R7,arterial,11,1,Low
12,Wednesday,Cloudy,R6,arterial,111,0,Medium
0,Thursday,Stormy,R1,local,15,0,Low
5,Tuesday,Cloudy,R4,arterial,3,0,Low
20,Wednesday,Cloudy,R3,local,23,0,Low
8,Tuesday,Stormy,R2,local,84,0,High
10,Monday,Clear,R1,highway,149,0,Low
10,Monday,Stormy,R6,local,48,0,High
0,Friday,Rainy,R7,arterial,32,0,Low
14,Wednesday,Cloudy,R8,arterial,59,0,Low
12,Friday,Rainy,R5,highway,377,0,High
3,Monday,Cloudy,R5,highway,48,0,Low
0,Friday,Foggy,R2,local,5,0,Low
6,Saturday,Rainy,R3,highway,46,1,Low
16,Sunday,Foggy,R5,highway,152,1,Low
5,Thursday,Stormy,R5,local,11,0,Low
17,Tuesday,Cloudy,R1,arterial,179,0,High
8,Tuesday,Foggy,R8,highway,495,0,High
11,Monday,Clear,R2,highway,181,0,Low
11,Monday,Cloudy,R2,highway,231,0,Medium
22,Sunday,Stormy,R1,local,29,1,Medium
13,Wednesday,Clear,R7,highway,301,0,Medium
17,Monday,Clear,R6,arterial,142,0,Medium
0,Sunday,Stormy,R1,highway,56,1,Low
14,Saturday,Clear,R5,local,50,1,Medium
19,Wednesday,Rainy,R4,arterial,197,0,High
17,Friday,Stormy,R5,arterial,203,0,High
15,Tuesday,Clear,R2,highway,240,0,Medium
9,Sunday,Clear,R4,local,22,1,Low
9,Friday,Cloudy,R4,arterial,189,0,High
22,Wednesday,Foggy,R4,highway,191,0,Medium
15,Tuesday,Stormy,R7,highway,257,0,High
11,Sunday,Foggy,R5,arterial,146,1,High
19,Saturday,Foggy,R2,highway,198,1,Medium
11,Tuesday,Cloudy,R1,local,31,0,Low
15,Wednesday,Cloudy,R5,arterial,96,0,Medium
19,Wednesday,Rainy,R6,arterial,198,0,High
16,Tuesday,Rainy,R7,highway,184,0,Medium
8,Monday,Cloudy,R1,arterial,203,0,High
20,Sunday,Rainy,R5,highway,290,1,High
15,Friday,Cloudy,R2,highway,227,0,Medium
4,Tuesday,Clear,R1,local,5,0,Low
14,Saturday,Clear,R8,highway,312,1,Medium
22,Tuesday,Stormy,R4,arterial,120,0,High
15,Sunday,Clear,R5,highway,189,1,Low
13,Monday,Clear,R7,local,44,0,Medium
3,Monday,Stormy,R7,highway,48,0,Low
12,Sunday,Stormy,R7,arterial,201,1,High
21,Saturday,Foggy,R5,highway,188,1,Medium
17,Thursday,Cloudy,R8,highway,457,0,High
12,Saturday,Rainy,R3,highway,369,1,High
22,Sunday,Foggy,R3,local,21,1,Low
21,Monday,Rainy,R5,highway,295,0,High
2,Thursday,Rainy,R6,arterial,29,0,Low
17,Monday,Stormy,R4,highway,503,0,High
2,Friday,Clear,R3,highway,41,0,Low
9,Wednesday,Rainy,R5,highway,502,0,High
10,Saturday,Cloudy,R3,arterial,126,1,Medium
8,Monday,Clear,R4,local,59,0,Medium
5,Friday,Foggy,R2,highway,32,0,Low
19,Tuesday,Foggy,R3,arterial,195,0,High
19,Tuesday,Clear,R7,highway,421,0,High
13,Saturday,Rainy,R5,arterial,175,1,High
22,Wednesday,Foggy,R8,highway,175,0,Medium
15,Tuesday,Stormy,R5,local,48,0,High
2,Monday,Clear,R4,local,10,0,Low
0,Wednesday,Foggy,R3,arterial,23,0,Low
0,Tuesday,Stormy,R7,highway,34,0,Low
15,Sunday,Rainy,R5,arterial,90,1,Medium
15,Friday,Cloudy,R3,local,27,0,Low
7,Thursday,Cloudy,R2,highway,453,0,High
10,Sunday,Foggy,R1,arterial,155,1,High
22,Monday,Foggy,R7,arterial,79,0,Medium
7,Monday,Stormy,R6,arterial,202,0,High
10,Tuesday,Clear,R4,arterial,96,0,Medium
7,Friday,Rainy,R8,arterial,197,0,High
21,Friday,Foggy,R2,arterial,79,0,Medium
23,Wednesday,Stormy,R3,highway,214,0,Medium
8,Tuesday,Foggy,R2,highway,500,0,High
13,Tuesday,Rainy,R5,highway,377,0,High
8,Monday,Clear,R1,local,78,0,High
20,Sunday,Stormy,R4,arterial,107,1,High
7,Saturday,Foggy,R5,local,37,1,Medium
12,Thursday,Rainy,R7,highway,416,0,High
17,Monday,Foggy,R7,local,75,0,High
23,Thursday,Clear,R1,arterial,47,0,Low
0,Thursday,Rainy,R2,highway,36,0,Low
9,Thursday,Cloudy,R7,highway,422,0,High
21,Wednesday,Cloudy,R5,arterial,52,0,Low
12,Wednesday,Foggy,R2,highway,385,0,High
14,Wednesday,Stormy,R1,local,31,0,Medium
9,Saturday,Rainy,R6,highway,224,1,Medium
12,Saturday,Cloudy,R7,local,50,1,Medium
12,Thursday,Cloudy,R1,highway,315,0,Medium
3,Tuesday,Clear,R7,highway,57,0,Low
15,Thursday,Foggy,R8,local,40,0,Medium
8,Monday,Rainy,R5,arterial,204,0,High
12,Sunday,Stormy,R4,local,71,1,High
19,Saturday,Clear,R8,highway,112,1,Low
10,Sunday,Cloudy,R7,highway,339,1,Medium
17,Monday,Cloudy,R6,arterial,169,0,High
0,Sunday,Rainy,R7,highway,41,1,Low
7,Tuesday,Stormy,R6,arterial,198,0,High
1,Tuesday,Foggy,R6,highway,56,0,Low
21,Thursday,Cloudy,R5,highway,257,0,Medium
2,Tuesday,Rainy,R2,arterial,22,0,Low
19,Thursday,Stormy,R1,arterial,198,0,High
2,Tuesday,Clear,R7,local,4,0,Low
18,Monday,Foggy,R3,arterial,199,0,High
17,Wednesday,Cloudy,R6,arterial,183,0,High
20,Wednesday,Foggy,R3,arterial,88,0,Medium
17,Saturday,Rainy,R4,arterial,98,1,Medium
6,Friday,Rainy,R6,highway,176,0,Medium
1,Wednesday,Cloudy,R2,local,1,0,Low
15,Thursday,Foggy,R6,arterial,95,0,Medium
3,Friday,Stormy,R5,arterial,25,0,Low
11,Tuesday,Cloudy,R6,local,32,0,Low
3,Monday,Foggy,R3,highway,70,0,Low
12,Monday,Cloudy,R1,highway,281,0,Medium
6,Saturday,Rainy,R3,highway,33,1,Low
2,Wednesday,Rainy,R2,arterial,10,0,Low
11,Thursday,Stormy,R2,arterial,118,0,High
4,Monday,Stormy,R3,highway,69,0,Low
5,Wednesday,Clear,R3,local,8,0,Low
14,Sunday,Rainy,R4,highway,402,1,High
15,Sunday,Clear,R4,highway,101,1,Low
17,Thursday,Clear,R8,arterial,168,0,High
23,Friday,Clear,R1,arterial,98,0,Medium
8,Monday,Clear,R1,highway,414,0,High
1,Monday,Clear,R2,local,1,0,Low
6,Wednesday,Cloudy,R8,arterial,102,0,Medium
0,Monday,Rainy,R8,highway,42,0,Low
13,Tuesday,Stormy,R5,highway,503,0,High
19,Thursday,Cloudy,R3,arterial,190,0,High
19,Wednesday,Rainy,R6,arterial,198,0,High
23,Wednesday,Foggy,R4,local,38,0,Medium
23,Monday,Stormy,R5,arterial,94,0,Medium
22,Friday,Rainy,R6,arterial,84,0,Medium
10,Thursday,Cloudy,R1,highway,229,0,Medium
2,Thursday,Stormy,R5,arterial,17,0,Low
18,Tuesday,Foggy,R4,arterial,201,0,High
20,Wednesday,Foggy,R8,highway,248,0,Medium
12,Saturday,Foggy,R1,highway,415,1,High
23,Sunday,Stormy,R5,local,37,1,Medium
23,Friday,Rainy,R5,arterial,122,0,High
13,Wednesday,Cloudy,R5,arterial,112,0,Medium
22,Saturday,Rainy,R4,highway,232,1,Medium
23,Wednesday,Stormy,R1,arterial,77,0,Medium
20,Monday,Stormy,R7,arterial,107,0,High
23,Sunday,Foggy,R5,arterial,108,1,Medium
5,Tuesday,Clear,R1,local,2,0,Low
10,Saturday,Foggy,R3,highway,425,1,High
17,Tuesday,Rainy,R2,highway,503,0,High
14,Tuesday,Stormy,R5,highway,235,0,Medium
13,Saturday,Foggy,R3,local,49,1,Medium
19,Monday,Foggy,R1,local,81,0,High
3,Monday,Stormy,R4,highway,92,0,Low
19,Sunday,Rainy,R8,arterial,121,1,High
12,Saturday,Stormy,R5,arterial,201,1,High
4,Saturday,Cloudy,R8,highway,35,1,Low
12,Saturday,Rainy,R7,highway,448,1,High
2,Sunday,Stormy,R7,arterial,31,1,Low
2,Monday,Cloudy,R8,arterial,9,0,Low
5,Tuesday,Clear,R4,highway,37,0,Low
9,Saturday,Clear,R7,highway,180,1,Low
18,Tuesday,Foggy,R7,highway,491,0,High
19,Saturday,Rainy,R3,local,34,1,Medium
13,Friday,Cloudy,R6,local,43,0,Medium
13,Tuesday,Rainy,R4,arterial,148,0,High
13,Thursday,Cloudy,R8,highway,327,0,Medium
8,Tuesday,Foggy,R2,highway,497,0,High
19,Monday,Cloudy,R1,local,67,0,High
0,Tuesday,Cloudy,R4,local,3,0,Low
21,Saturday,Foggy,R4,arterial,56,1,Low
21,Tuesday,Clear,R4,arterial,63,0,Low
22,Sunday,Cloudy,R8,highway,160,1,Low
6,Tuesday,Stormy,R4,arterial,88,0,Medium
20,Wednesday,Stormy,R4,arterial,152,0,High
22,Sunday,Rainy,R3,arterial,69,1,Medium
10,Friday,Stormy,R8,arterial,113,0,High
12,Thursday,Clear,R6,arterial,103,0,Medium
7,Thursday,Clear,R8,arterial,177,0,High
7,Wednesday,Foggy,R6,arterial,204,0,High
0,Saturday,Clear,R6,arterial,14,1,Low
18,Wednesday,Stormy,R5,highway,504,0,High
22,Tuesday,Foggy,R1,highway,224,0,Medium
3,Tuesday,Stormy,R2,local,2,0,Low
17,Friday,Cloudy,R5,arterial,180,0,High
1,Tuesday,Clear,R5,local,6,0,Low
18,Friday,Clear,R5,arterial,169,0,High
13,Friday,Clear,R5,arterial,114,0,Medium
11,Thursday,Clear,R2,highway,144,0,Low
9,Thursday,Cloudy,R8,highway,499,0,High
9,Sunday,Clear,R4,highway,223,1,Low
14,Thursday,Cloudy,R4,highway,207,0,Medium
6,Friday,Foggy,R2,local,37,0,Medium
22,Monday,Foggy,R7,highway,198,0,Medium
4,Monday,Stormy,R3,local,9,0,Low
16,Friday,Cloudy,R1,local,28,0,Low
16,Tuesday,Cloudy,R6,arterial,95,0,Medium
18,Saturday,Rainy,R3,arterial,75,1,Medium
21,Saturday,Clear,R2,local,21,1,Low
14,Tuesday,Rainy,R3,local,47,0,High
10,Thursday,Rainy,R2,highway,330,0,High
21,Saturday,Stormy,R1,local,54,1,High
1,Sunday,Cloudy,R4,arterial,7,1,Low
8,Saturday,Foggy,R3,local,49,1,Medium
10,Monday,Clear,R6,highway,238,0,Medium
22,Friday,Rainy,R1,highway,176,0,Medium
17,Saturday,Foggy,R6,arterial,60,1,Low
4,Thursday,Clear,R6,arterial,13,0,Low
4,Sunday,Clear,R7,arterial,8,1,Low
23,Sunday,Rainy,R2,arterial,110,1,Medium
23,Tuesday,Cloudy,R8,highway,214,0,Medium
14,Wednesday,Cloudy,R1,arterial,91,0,Medium
19,Sunday,Stormy,R5,arterial,121,1,High
9,Thursday,Rainy,R7,highway,500,0,High
21,Sunday,Rainy,R7,highway,210,1,Medium
12,Monday,Cloudy,R7,arterial,116,0,Medium
16,Friday,Rainy,R7,highway,297,0,High
17,Sunday,Stormy,R6,highway,222,1,Medium
4,Thursday,Cloudy,R8,highway,49,0,Low
17,Tuesday,Stormy,R3,highway,501,0,High
6,Monday,Rainy,R5,highway,210,0,Medium
1,Saturday,Cloudy,R4,highway,25,1,Low
4,Sunday,Stormy,R4,arterial,29,1,Low
0,Wednesday,Cloudy,R8,local,8,0,Low
1,Friday,Foggy,R7,highway,55,0,Low
8,Thursday,Foggy,R7,highway,500,0,High
21,Friday,Rainy,R1,highway,291,0,High
12,Monday,Cloudy,R2,local,42,0,Medium
14,Friday,Stormy,R8,arterial,136,0,High
16,Saturday,Clear,R4,highway,151,1,Low
12,Friday,Stormy,R7,highway,459,0,High
5,Tuesday,Cloudy,R2,local,10,0,Low
9,Wednesday,Foggy,R5,arterial,198,0,High
10,Wednesday,Stormy,R6,highway,349,0,High
2,Saturday,Clear,R3,highway,25,1,Low
8,Saturday,Rainy,R7,local,36,1,Medium
12,Monday,Rainy,R1,highway,380,0,High
20,Sunday,Stormy,R6,arterial,131,1,High
4,Monday,Stormy,R6,highway,30,0,Low
1,Wednesday,Stormy,R5,highway,30,0,Low
0,Monday,Foggy,R6,arterial,6,0,Low
16,Saturday,Rainy,R1,arterial,64,1,Low
23,Monday,Foggy,R6,local,38,0,Medium
10,Friday,Rainy,R7,arterial,135,0,High
4,Friday,Cloudy,R5,highway,68,0,Low
19,Wednesday,Cloudy,R2,local,78,0,High
3,Sunday,Foggy,R2,local,9,1,Low
9,Sunday,Stormy,R2,arterial,103,1,High
23,Tuesday,Cloudy,R4,highway,181,0,Low
9,Saturday,Stormy,R8,highway,229,1,Medium
6,Thursday,Rainy,R5,highway,279,0,Medium
8,Wednesday,Stormy,R5,highway,504,0,High
17,Monday,Stormy,R7,highway,498,0,High
12,Saturday,Foggy,R1,arterial,169,1,High
19,Saturday,Cloudy,R4,arterial,86,1,Medium
9,Saturday,Foggy,R8,highway,191,1,Medium
10,Thursday,Stormy,R2,local,49,0,High
6,Monday,Rainy,R2,local,48,0,High
15,Saturday,Foggy,R7,highway,281,1,Medium
13,Sunday,Clear,R8,arterial,118,1,Medium
18,Wednesday,Rainy,R3,highway,504,0,High
15,Tuesday,Rainy,R5,arterial,96,0,Medium
19,Friday,Stormy,R2,highway,504,0,High
2,Monday,Stormy,R1,local,8,0,Low
21,Tuesday,Cloudy,R8,highway,196,0,Low
19,Friday,Foggy,R3,highway,504,0,High
8,Thursday,Clear,R8,local,67,0,High
18,Saturday,Foggy,R2,highway,213,1,Medium
8,Saturday,Rainy,R2,highway,196,1,Medium
19,Thursday,Clear,R2,highway,380,0,Medium
14,Sunday,Rainy,R3,highway,361,1,High
4,Thursday,Rainy,R6,arterial,27,0,Low
11,Tuesday,Stormy,R8,highway,240,0,Medium
12,Friday,Foggy,R4,highway,345,0,High
14,Tuesday,Clear,R2,local,27,0,Low
7,Tuesday,Foggy,R7,arterial,198,0,High
14,Sunday,Rainy,R2,local,66,1,High
19,Wednesday,Rainy,R3,highway,496,0,High
18,Sunday,Clear,R3,highway,159,1,Low
8,Sunday,Foggy,R1,local,24,1,Low
17,Friday,Foggy,R6,arterial,203,0,High
20,Tuesday,Stormy,R1,local,41,0,High
23,Thursday,Cloudy,R5,arterial,66,0,Low
1,Sunday,Stormy,R2,arterial,16,1,Low
5,Thursday,Clear,R6,highway,53,0,Low
17,Friday,Cloudy,R6,arterial,198,0,High
7,Monday,Clear,R5,arterial,178,0,High
14,Tuesday,Rainy,R6,highway,340,0,High
15,Sunday,Rainy,R1,highway,237,1,Medium
23,Sunday,Clear,R4,highway,224,1,Low
16,Tuesday,Clear,R6,arterial,60,0,Low
2,Tuesday,Foggy,R3,highway,44,0,Low
14,Wednesday,Cloudy,R3,highway,231,0,Medium
8,Tuesday,Foggy,R3,local,80,0,High
8,Tuesday,Foggy,R5,highway,502,0,High
0,Saturday,Foggy,R3,arterial,9,1,Low
17,Monday,Stormy,R3,local,77,0,High
9,Thursday,Clear,R7,highway,416,0,High
17,Sunday,Stormy,R2,arterial,132,1,High
22,Wednesday,Clear,R1,highway,186,0,Low
5,Friday,Rainy,R4,highway,45,0,Low
21,Friday,Cloudy,R2,highway,160,0,Low
2,Saturday,Foggy,R4,highway,28,1,Low
17,Tuesday,Cloudy,R5,arterial,198,0,High
18,Wednesday,Clear,R8,arterial,146,0,Medium
15,Thursday,Rainy,R2,highway,348,0,High
7,Tuesday,Foggy,R6,arterial,200,0,High
16,Friday,Rainy,R6,arterial,94,0,Medium
17,Thursday,Foggy,R7,arterial,200,0,High
16,Saturday,Cloudy,R3,highway,215,1,Medium
22,Saturday,Clear,R6,arterial,73,1,Low
22,Thursday,Rainy,R8,highway,255,0,Medium
7,Tuesday,Rainy,R7,local,77,0,High
21,Sunday,Cloudy,R3,highway,231,1,Medium
0,Thursday,Stormy,R2,highway,89,0,Low
7,Monday,Stormy,R7,highway,504,0,High
16,Wednesday,Clear,R3,highway,180,0,Low
4,Tuesday,Foggy,R2,local,9,0,Low
21,Wednesday,Foggy,R5,highway,288,0,Medium
4,Saturday,Clear,R8,highway,22,1,Low
12,Monday,Cloudy,R7,local,47,0,Medium
23,Tuesday,Cloudy,R4,arterial,86,0,Medium
21,Thursday,Cloudy,R6,arterial,61,0,Low
3,Sunday,Stormy,R6,highway,76,1,Low
20,Thursday,Rainy,R4,local,43,0,Medium
22,Friday,Clear,R3,local,31,0,Low
6,Monday,Rainy,R4,arterial,115,0,High
21,Saturday,Stormy,R5,arterial,69,1,Medium
4,Wednesday,Stormy,R1,arterial,18,0,Low
23,Sunday,Rainy,R7,highway,268,1,Medium
19,Thursday,Cloudy,R5,highway,387,0,High
13,Wednesday,Foggy,R7,arterial,139,0,High
1,Monday,Foggy,R3,highway,60,0,Low
13,Tuesday,Cloudy,R7,arterial,135,0,Medium
23,Monday,Rainy,R5,arterial,80,0,Medium
13,Friday,Clear,R2,local,46,0,Medium
19,Friday,Rainy,R2,local,75,0,High
15,Tuesday,Stormy,R3,highway,291,0,High
5,Tuesday,Rainy,R3,highway,67,0,Low
17,Wednesday,Rainy,R6,arterial,201,0,High
4,Thursday,Rainy,R1,highway,37,0,Low
23,Saturday,Foggy,R3,arterial,82,1,Medium
0,Monday,Clear,R1,local,9,0,Low
9,Thursday,Foggy,R4,highway,500,0,High
11,Tuesday,Rainy,R8,highway,270,0,Medium
4,Wednesday,Clear,R4,arterial,13,0,Low
12,Wednesday,Cloudy,R5,highway,350,0,Medium
12,Tuesday,Cloudy,R5,arterial,135,0,Medium
17,Monday,Cloudy,R8,arterial,201,0,High
16,Sunday,Clear,R3,highway,204,1,Low
7,Thursday,Clear,R1,local,58,0,Medium
20,Friday,Cloudy,R1,local,31,0,Low
1,Monday,Foggy,R8,highway,37,0,Low
18,Thursday,Rainy,R4,arterial,204,0,High
2,Thursday,Stormy,R5,highway,23,0,Low
9,Sunday,Stormy,R1,highway,174,1,Medium
0,Saturday,Clear,R2,highway,30,1,Low
13,Friday,Rainy,R5,arterial,148,0,High
7,Tuesday,Foggy,R7,highway,501,0,High
7,Wednesday,Rainy,R5,arterial,203,0,High
13,Wednesday,Foggy,R5,highway,337,0,High
17,Monday,Stormy,R8,highway,497,0,High
23,Wednesday,Foggy,R7,arterial,92,0,Medium
7,Friday,Clear,R7,arterial,159,0,Medium
1,Sunday,Stormy,R7,highway,35,1,Low
14,Saturday,Foggy,R7,highway,338,1,High
8,Monday,Stormy,R2,arterial,204,0,High
8,Saturday,Stormy,R7,arterial,106,1,High
7,Thursday,Cloudy,R5,arterial,195,0,High
23,Saturday,Cloudy,R4,local,31,1,Low
0,Sunday,Clear,R2,highway,20,1,Low
23,Sunday,Clear,R4,local,34,1,Low
17,Saturday,Foggy,R8,highway,191,1,Medium
13,Wednesday,Cloudy,R8,local,48,0,Medium
0,Tuesday,Stormy,R3,highway,90,0,Low
9,Friday,Stormy,R6,highway,497,0,High
7,Friday,Foggy,R6,highway,503,0,High
7,Monday,Stormy,R4,arterial,196,0,High
1,Monday,Rainy,R1,arterial,22,0,Low
3,Wednesday,Clear,R7,highway,20,0,Low
17,Friday,Stormy,R7,arterial,196,0,High
1,Tuesday,Cloudy,R7,highway,49,0,Low
16,Friday,Clear,R5,highway,149,0,Low
14,Wednesday,Rainy,R1,highway,241,0,Medium
23,Tuesday,Stormy,R8,highway,367,0,High
18,Tuesday,Foggy,R3,arterial,199,0,High
22,Friday,Cloudy,R4,arterial,80,0,Low
14,Friday,Cloudy,R7,local,40,0,Medium
1,Monday,Stormy,R7,arterial,15,0,Low
11,Friday,Rainy,R4,highway,260,0,Medium
6,Tuesday,Foggy,R2,highway,186,0,Medium
2,Friday,Cloudy,R1,arterial,16,0,Low
17,Thursday,Clear,R4,local,58,0,Medium
14,Monday,Cloudy,R7,arterial,104,0,Medium
2,Tuesday,Rainy,R3,arterial,9,0,Low
13,Friday,Rainy,R6,arterial,156,0,High
17,Wednesday,Rainy,R3,highway,496,0,High
20,Thursday,Cloudy,R2,local,29,0,Low
11,Sunday,Cloudy,R1,highway,365,1,High
14,Saturday,Stormy,R7,highway,496,1,High
2,Wednesday,Stormy,R5,arterial,17,0,Low
6,Thursday,Stormy,R6,highway,401,0,High
21,Friday,Stormy,R7,arterial,109,0,High
10,Monday,Foggy,R6,arterial,88,0,Medium
12,Wednesday,Rainy,R3,arterial,166,0,High
3,Monday,Rainy,R6,arterial,28,0,Low
11,Wednesday,Stormy,R2,local,38,0,Medium
1,Saturday,Clear,R7,arterial,13,1,Low
13,Sunday,Foggy,R6,arterial,157,1,High
3,Tuesday,Foggy,R2,local,3,0,Low
23,Saturday,Cloudy,R3,arterial,77,1,Low
13,Tuesday,Stormy,R6,highway,469,0,High
4,Sunday,Cloudy,R4,highway,34,1,Low
0,Friday,Stormy,R7,arterial,30,0,Low
14,Tuesday,Clear,R4,highway,200,0,Low
21,Monday,Stormy,R2,highway,376,0,High
13,Friday,Clear,R4,arterial,104,0,Medium
3,Wednesday,Cloudy,R8,highway,36,0,Low
0,Friday,Cloudy,R5,arterial,12,0,Low
15,Monday,Cloudy,R3,arterial,57,0,Low
10,Saturday,Rainy,R5,arterial,144,1,High
17,Thursday,Stormy,R8,highway,504,0,High
20,Wednesday,Cloudy,R8,arterial,90,0,Medium
7,Tuesday,Rainy,R3,local,77,0,High
6,Saturday,Cloudy,R7,arterial,7,1,Low
6,Tuesday,Clear,R4,arterial,97,0,Medium
0,Tuesday,Rainy,R2,highway,54,0,Low
7,Saturday,Clear,R2,highway,128,1,Low
4,Tuesday,Foggy,R7,highway,74,0,Low
8,Sunday,Foggy,R2,local,43,1,Medium
20,Sunday,Cloudy,R8,highway,112,1,Low
3,Monday,Clear,R2,highway,52,0,Low
23,Friday,Clear,R2,local,39,0,Medium
13,Sunday,Foggy,R7,highway,385,1,High
6,Wednesday,Cloudy,R3,highway,236,0,Medium
14,Friday,Rainy,R4,arterial,80,0,Medium
21,Monday,Stormy,R1,arterial,142,0,High
6,Saturday,Foggy,R2,highway,56,1,Low
15,Saturday,Rainy,R4,highway,139,1,Low
7,Tuesday,Rainy,R8,arterial,204,0,High
3,Thursday,Cloudy,R6,arterial,24,0,Low
15,Friday,Rainy,R3,arterial,137,0,High
20,Tuesday,Foggy,R2,highway,291,0,Medium
0,Tuesday,Rainy,R7,highway,58,0,Low
0,Tuesday,Foggy,R8,highway,65,0,Low
12,Friday,Stormy,R1,arterial,170,0,High
20,Friday,Foggy,R2,local,23,0,Low
23,Monday,Clear,R7,local,31,0,Low
2,Monday,Cloudy,R3,arterial,18,0,Low
8,Monday,Stormy,R2,highway,500,0,High
13,Thursday,Stormy,R6,arterial,185,0,High
8,Saturday,Rainy,R1,arterial,100,1,Medium
21,Monday,Foggy,R4,highway,176,0,Medium
7,Tuesday,Stormy,R5,arterial,200,0,High
5,Saturday,Cloudy,R7,local,3,1,Low
6,Tuesday,Cloudy,R7,local,21,0,Low
1,Monday,Clear,R6,highway,32,0,Low
10,Thursday,Clear,R8,local,26,0,Low
6,Saturday,Clear,R5,local,9,1,Low
20,Tuesday,Clear,R7,highway,148,0,Low
4,Monday,Clear,R6,arterial,17,0,Low
12,Friday,Cloudy,R6,arterial,117,0,Medium
13,Saturday,Cloudy,R1,local,49,1,Medium
8,Tuesday,Stormy,R7,arterial,198,0,High
7,Monday,Rainy,R8,highway,498,0,High
4,Thursday,Foggy,R6,arterial,8,0,Low
15,Thursday,Cloudy,R4,arterial,107,0,Medium
4,Thursday,Cloudy,R2,local,11,0,Low
8,Friday,Stormy,R7,highway,504,0,High
8,Tuesday,Clear,R5,arterial,159,0,Medium
12,Friday,Rainy,R4,arterial,140,0,High
9,Monday,Clear,R1,arterial,159,0,Medium
